"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Egypt, Arab Rep.","EGY","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.03","0.03","0.04","0.04","0.05","0.05","0.06","0.06","0.07","0.08","0.08","",
"Euro area","EMU","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14477827984703","0.144894631185874","0.144323249403144","0.14069987396003","0.136376253731746","0.131416646639039","0.123606986317692","0.121051095377851","0.116583589523845","0.111623078067684","0.104806663980099","0.102423154131059","","",
"Eritrea","ERI","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38","2.52","2.57","2.5","2.3","2.07","1.82","1.59","1.4","1.23","1.1","0.98","0.88","0.81","0.74","0.67","0.61","0.55","0.49","0.45","0.4","0.35","0.31","0.27","0.23","0.2","0.17","0.15","0.14","0.13","0.11","0.1","0.09","",
"Spain","ESP","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.32","1.36","1.21","1.08","0.96","0.86","0.77","0.69","0.62","0.56","0.5","0.45","0.41","0.38","0.34","0.31","0.29","0.27","0.25","0.23","0.22","0.2","0.19","",
"Ethiopia","ETH","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.44","5.89","5.83","5.4","4.63","3.76","3.14","2.58","2.22","1.9","1.66","1.45","1.25","1.13","0.98","0.88","0.78","0.71","0.66","0.58","0.51","0.45","0.4","0.35","0.31","0.27","0.24","0.2","0.18","0.16","0.14","0.13","0.12","",
"European Union","EUU","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.120658773319275","0.121791548271445","0.121393058048625","0.118664407211466","0.115715190780751","0.113160875874437","0.107246634207475","0.104723461127038","0.10237335003581","0.0983140733725395","0.0929927894352515","0.0922817314047273","","",
"Fragile and conflict affected situations","FCS","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.487396005521624","",
"Finland","FIN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.02","0.02","0.03","0.03","0.03","0.03","0.04","0.04","0.05","0.05","0.06","0.07","0.08","0.08","0.09","0.1","0.11","0.11","0.13","0.15","0.17","0.18","0.19","0.21","0.25","0.29","0.33","0.36","0.4","0.44","0.49","0.54","",
"France","FRA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2","0.22","0.22","0.22","0.22","0.22","0.21","0.2","0.2","0.21","0.22","0.23","0.23","0.23","0.23","0.23","0.22","0.22","0.22","0.22","0.23","0.23","0.22","0.21","0.21","0.2","0.2","0.2","0.2","0.2","0.2","0.2","",
"Faroe Islands","FRO","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95","4.75","5.93","6.77","7.39","7.66","8.1","7.61","6.81","6.4","5.84","5.22","4.79","4.27","3.72","3.42","3.17","3","2.9","2.66","2.3","2.12","1.93","1.69","1.52","1.41","1.31","1.23","1.16","1.09","1.48","1.44","1.3","",
"United Kingdom","GBR","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.04","0.05","0.07","0.1","0.13","0.16","0.19","0.21","0.23","0.24","0.25","0.26","0.27","0.27","0.27","0.27","0.27","0.28","0.28","0.28","0.28","0.28","0.28","",
"Ghana","GHA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","4.01","4.18","4.06","3.95","3.64","3.37","3.07","2.83","2.57","2.37","2.19","2.02","1.89","1.77","1.67","1.59","1.51","1.41","1.4","1.38","1.31","1.29","1.25","1.27","1.25","1.22","1.23","1.23","1.2","1.1","0.93","0.81","",
"Gibraltar","GIB","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.55","1.77","1.93","2.15","2.24","2.28","2.24","2.21","2.21","2.16","2.09","2.09","1.96","1.86","1.81","1.76","1.67","1.63","1.58","1.44","1.36","1.31","1.24","1.17","1.17","1.11","1.06","1.01","0.99","0.91","0.79","0.74","0.63","",
"Gambia, The","GMB","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","0.75","1.05","1.4","1.75","2.16","2.56","2.8","2.9","3.03","2.95","2.84","2.71","2.66","2.38","2.25","2.23","2.12","2.05","2.02","1.93","1.8","1.74","1.66","1.57","1.47","1.4","1.3","1.17","1.03","0.97","0.98","0.95","",
"Guinea-Bissau","GNB","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.82","1.12","1.51","2.14","3.08","4.27","5.62","7.04","8.08","8.38","7.83","7.03","5.78","4.96","4.34","3.82","3.63","3.49","3.24","2.92","2.68","2.53","2.23","2.02","1.85","1.76","1.56","1.44","1.31","1.14","1.07","0.95","0.84","",
"Equatorial Guinea","GNQ","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.51","2.92","3.46","3.98","4.42","4.8","5.19","5.61","6","6.26","6","6.28","6.47","6.49","6.64","6.53","6.78","6.65","6.8","6.8","6.66","6.58","6.43","6.2","5.81","5.81","5.67","5.34","5.4","5.13","5.46","4.77","4.7","",
"Greece","GRC","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","0.07","0.06","0.05","0.05","0.04","0.03","0.03","0.04","0.04","0.05","0.06","0.07","0.07","0.08","0.09","0.11","0.12","0.14","0.16","0.17","0.18","0.18","0.17","0.15","0.13","0.11","0.09","0.08","0.09","0.1","0.13","0.17","",
"Grenada","GRD","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.54","0.68","0.76","0.76","0.73","0.71","0.66","0.6","0.52","0.47","0.43","0.37","0.33","0.27","0.22","0.21","0.18","0.15","0.14","0.11","0.09","0.08","0.07","0.06","0.07","0.07","0.09","0.09","0.09","0.09","0.09","0.11","0.1","",
"Guam","GUM","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15","0.27","0.48","0.57","0.62","0.71","0.7","0.81","0.98","1.15","1.3","1.4","1.57","1.71","1.69","1.61","1.53","1.45","1.36","1.22","1.13","1.03","0.96","0.92","0.87","0.89","0.87","0.9","0.91","1.09","0.9","1.02","1.06","",
"High income","HIC","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05","1.2","1.33","1.41","1.43","1.38","1.31","1.19","1.06","0.92","0.77","0.6","0.49","0.39","0.29","0.23","0.18","0.13","0.11","0.09","0.09","0.09","0.08","0.07","0.07","0.07","0.08","0.07","0.08","0.08","0.08","0.08","0.08","",
"Heavily indebted poor countries (HIPC)","HPC","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.31115176513482","5.4463193603453","5.42685684287537","5.26272349139796","4.99493538674469","4.65511003997902","4.39610831486295","4.17472305750434","3.93421984493184","3.67423973976617","3.46068460603942","3.20770729964289","2.99390279870707","2.79759780103858","2.62015700744465","2.45284687838715","2.31854928121002","2.20274551567701","2.10406292528525","2.00833800045322","1.93283702786757","1.88297516563846","1.80059382537391","1.70083410824962","1.59223372609754","1.48127129811305","1.39082655090993","1.27101669224963","1.17172137565435","1.05879063783466","0.932571020465159","0.829804488928146","0.712624740739241","",
"Croatia","HRV","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.02","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","",
"Haiti","HTI","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26","4.06","3.65","3.26","2.89","2.7","2.52","2.33","2.21","2.06","2.02","1.88","1.8","1.64","1.58","1.51","1.41","1.34","1.29","1.27","1.28","1.29","1.28","1.25","1.24","1.23","1.23","1.19","1.11","1.04","0.91","0.82","0.81","",
"Hungary","HUN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IBRD only","IBD","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2940471718148","4.47942198383182","4.45307972326611","4.26515324664727","3.99811694996136","3.67422042698317","3.41436564997585","3.18843645038641","2.97257456238172","2.76566927626276","2.58877160475097","2.4030957345645","2.24718056128451","2.10584141135399","1.98867980850732","1.86718304224796","1.76848870454238","1.68029897464911","1.60545378704483","1.5376002302795","1.47837356429311","1.4196639273635","1.360470040422","1.29398059248418","1.21276157273359","1.12590599163484","1.04275872723523","0.94491048167595","0.866382602645794","0.786603997048281","0.698762892109702","0.627404397881774","0.544096581779525","",
"IDA blend","IDB","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.02","0.03","0.05","0.06","0.08","0.11","0.17","0.27","0.33","0.35","0.36","0.38","0.39","0.38","0.36","0.36","0.35","0.34","0.32","0.29","0.27","0.24","0.22","0.21","0.19","0.18","0.17","0.16","0.15","",
"IDA only","IDX","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18879360666513","3.30082066809185","3.2966481081291","3.19902755997293","3.04811709856984","2.8490021308087","2.68506453330917","2.54610691104521","2.39578533037176","2.24197747955858","2.11712561729384","1.97229053430557","1.85322977393798","1.74618055602578","1.64991039080573","1.55418596296229","1.47899623755334","1.40950281302506","1.35250520786155","1.29805352137921","1.25560600710277","1.22985853524284","1.18654887132569","1.13276689871845","1.06921037584733","1.00096775760088","0.943006828040291","0.865696512071045","0.801266980901275","0.726340209499492","0.644769532163473","0.575587202180372","0.496834293032098","",
"Isle of Man","IMN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.02","0.03","0.05","0.06","0.07","0.09","0.11","0.14","0.17","0.18","0.18","0.17","0.15","0.13","0.1","0.09","0.07","0.06","0.05","0.05","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.05","0.05","",
"Iraq","IRQ","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.03","",
"Iceland","ISL","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04","0.05","0.05","0.05","0.05","0.05","0.05","0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.08","0.08","0.08","0.08","0.08","",
"Israel","ISR","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.16","0.16","0.16","0.16","0.16","0.16","0.16","0.15","0.15","0.15","0.15","0.15","0.14","0.14","0.14","0.13","0.13","0.13","0.12","0.1","0.09","0.08","0.08","",
"Jamaica","JAM","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.36","2.04","1.99","2.01","1.93","1.72","1.62","1.59","1.52","1.47","1.46","1.38","1.37","1.34","1.3","1.25","1.16","1.12","1.08","1.01","0.97","0.96","0.94","0.87","0.83","0.8","0.76","0.77","0.81","0.76","0.8","0.84","0.76","",
"Jordan","JOR","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","",
"Japan","JPN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.95","19.76","19.79","18.28","15.84","12.94","10.85","9.18","7.86","6.98","6.26","5.62","5.09","4.61","4.39","4.07","3.78","3.55","3.34","3.2","2.97","2.67","2.41","2.22","1.97","1.72","1.44","1.22","1.06","1.01","0.96","0.84","0.68","",
"Kyrgyz Republic","KGZ","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.14","0.06","0.03","0.09","0.14","0.17","0.19","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","",
"Cambodia","KHM","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07","0.23","0.61","1.22","1.95","2.51","2.72","2.55","2.12","1.67","1.22","0.92","0.78","0.68","0.58","0.49","0.41","0.34","0.29","0.25","0.21","0.19","0.18","0.18","0.17","0.17","0.16","0.16","0.15","0.15","0.15","0.15","0.15","",
"Kiribati","KIR","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.431063274048464","0.43892869837176","0.443279754115729","0.453012052810632","0.459420543467621","0.454560676594739","0.447905984499047","0.447945408865702","0.441321077262796","0.437704869974109","0.41863470549259","0.403792849451663","0.395237584634533","0.390503479898707","0.381825511496663","0.376931520379387","0.369325313065214","0.363951092026934","0.360048609047757","0.355662334588475","0.351633737747127","0.347684514412497","0.344483856847514","0.336791418390507","0.335530092553735","0.333228855303199","0.334522488398263","0.334119702789669","0.332484760179898","0.329579660970176","0.323394794966612","0.327226512564599","0.318566551864878","",
"Lao PDR","LAO","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.02","0.02","0.04","0.05","0.09","0.14","0.19","0.2","0.24","0.28","0.29","0.29","0.29","0.29","0.3","0.31","0.3","0.3","0.29","0.29","0.29","0.28","0.28","0.27","0.27","0.26","0.25","0.24","0.23","0.23","0.23","",
"Lebanon","LBN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.76","3.87","3.39","3.2","3.01","2.73","2.43","2.43","2.36","2.2","2.04","1.83","1.72","1.63","1.5","1.37","1.25","1.18","1.11","1","0.89","0.88","0.77","0.72","0.67","0.63","0.59","0.52","0.45","0.51","0.5","0.44","0.37","",
"Libya","LBY","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.420506693962715","0.429615667404526","0.435627323164635","0.446293485605502","0.453980757547394","0.450470212323008","0.445091199732342","0.44586305229014","0.440046887836176","0.436491988685736","0.417804610874816","0.402800600899242","0.393840193418132","0.388473123541959","0.379777703823685","0.374642237119321","0.36784396449254","0.363426893579456","0.360461865558828","0.357274814672371","0.354186909512458","0.351460364083471","0.348825011888565","0.342048277207809","0.341279132039491","0.339380800494966","0.340798841086988","0.34041154496578","0.339189219400185","0.336654567346889","0.330387156292767","0.334484593439667","0.326166465282589","",
"Least developed countries: UN classification","LDC","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.21040299615382","3.32987335432811","3.31199412809805","3.22295442906364","3.08831114776774","2.90193330734655","2.75198644289948","2.6360062928917","2.49370174589093","2.34309318651463","2.23616907311977","2.09434446114243","1.97729205282811","1.87316388955311","1.77225207305769","1.6789951340863","1.60269866082369","1.53333738077058","1.4765371027159","1.41687805092585","1.36847039655682","1.33825646768701","1.29186126270818","1.22503307248926","1.14705088235329","1.06782333171893","1.00314260162549","0.919857611207139","0.84976117790889","0.768904053687004","0.682394575789056","0.609717149566682","0.527016621277261","",
